ABFNumber	mps	postingmonth	postingyear	MPColour	EventDescription	EventCode
5010	0.6900	3	2015	R	Pennant Hills	2213
6671	2.6600	3	2015	R	Pennant Hills	2213
5843	1.1100	3	2015	R	Pennant Hills	2213
6671	0.3200	3	2015	R	Pennant Hills	2213
5355	2.5700	3	2015	R	North Shore	2120
5835	3.1900	3	2015	R	North Shore	2120
4855	1.0500	3	2015	R	North Shore	2120
5835	0.8000	3	2015	R	North Shore	2120
9873	0.1400	3	2015	R	North Shore	2120
8346	0.3200	4	2015	G	Townsville	4690
6191	0.0600	4	2015	G	Orange	2152
9679	0.9800	4	2015	G	Orange	2152
9709	0.2900	9	2015	G	Peninsula-NSW	2210
4340	0.9000	9	2015	G	Kiama	2086
6335	0.5600	9	2015	G	Kiama	2086
8346	0.9800	9	2015	R	Townsville	4690
6671	0.4600	11	2015	G	Pennant Hills	2213
4847	0.1000	4	2015	G	North Shore	2120
4855	0.1300	4	2015	G	North Shore	2120
5002	0.7300	4	2015	G	North Shore	2120
5010	0.7300	4	2015	G	North Shore	2120
5320	0.3600	4	2015	G	North Shore	2120
5355	0.1000	4	2015	G	North Shore	2120
5835	1.8700	4	2015	G	North Shore	2120
7511	0.6300	4	2015	G	North Shore	2120
5002	0.1000	7	2015	G	Beauchamp	2050
5010	0.1000	7	2015	G	Beauchamp	2050
5002	0.1000	7	2015	G	Beauchamp	2050
5010	0.1000	7	2015	G	Beauchamp	2050
5002	0.1500	8	2015	G	North Shore	2120
5010	0.1500	8	2015	G	North Shore	2120
7511	0.0900	8	2015	G	North Shore	2120
4855	0.1300	9	2015	G	North Shore	2120
5835	0.4300	9	2015	G	North Shore	2120
9709	0.1000	9	2015	G	North Shore	2120
4499	0.2400	9	2015	G	Tweed	2260
5991	0.4500	9	2015	G	Tweed	2260
5355	0.0800	9	2015	R	Trumps	2259
4499	0.1400	11	2015	G	Tweed	2260
5991	0.8000	11	2015	G	Tweed	2260
5355	3.4800	6	2015	R	North Shore	2120
5835	0.7200	6	2015	R	North Shore	2120
5835	0.1100	6	2015	R	North Shore	2120
7511	0.1400	6	2015	R	North Shore	2120
5835	0.8100	6	2015	R	North Shore	2120
5320	0.5600	6	2015	R	Peninsula-NSW	2210
4340	0.6700	8	2015	G	Kiama	2086
6335	0.8300	8	2015	G	Kiama	2086
9679	0.1400	9	2015	R	Orange	2152
9679	0.7000	10	2015	R	Orange	2152
4855	0.6700	11	2015	G	North Shore	2120
5835	2.0300	11	2015	G	North Shore	2120
7511	1.1600	11	2015	G	North Shore	2120
9709	0.0900	11	2015	G	North Shore	2120
9873	0.6600	11	2015	G	North Shore	2120
4855	0.0800	1	2016	G	North Shore	2120
5355	0.2700	1	2016	G	North Shore	2120
5835	1.4500	1	2016	G	North Shore	2120
7511	0.6100	1	2016	G	North Shore	2120
9709	0.0800	1	2016	G	North Shore	2120
9873	0.2100	1	2016	G	North Shore	2120
7171	0.0800	7	2015	G	Wollstonecraft	2280
5991	0.8700	10	2015	G	Tweed	2260
9709	0.3000	11	2015	G	Peninsula-NSW	2210
6335	0.1800	11	2015	G	Kiama	2086
4340	0.7800	11	2015	G	Kiama	2086
5355	5.1300	12	2015	R	North Shore	2120
5835	0.5600	12	2015	R	North Shore	2120
8346	0.6700	12	2015	G	Townsville	4690
4855	0.1500	12	2015	G	North Shore	2120
5320	0.1800	12	2015	G	North Shore	2120
5835	1.4000	12	2015	G	North Shore	2120
7511	0.5700	12	2015	G	North Shore	2120
9709	0.7200	12	2015	G	North Shore	2120
9873	0.0800	12	2015	G	North Shore	2120
4162	2.9600	3	2016	G	Queensland	4555
5355	3.4500	10	2015	R	North Shore	2120
5835	1.0000	10	2015	R	North Shore	2120
4529	0.5700	1	2016	G	Trumps	2259
4847	0.7700	1	2016	G	Trumps	2259
4855	0.4100	1	2016	G	Trumps	2259
7633	1.2700	2	2014	G	Toronto	2257
7633	3.0900	7	2014	G	Toronto	2257
4472	0.2000	7	2014	G	North Shore	2120
6221	0.2300	11	2014	G	North Shore	2120
9792	0.5100	3	2015	G	Southside	2239
9814	0.4100	4	2015	G	Melbourne	3408
6221	0.2100	5	2015	G	North Shore	2120
9792	0.2200	8	2015	G	Southside	2239
7951	0.0900	8	2015	G	Brisbane Water	2022
5568	1.1000	10	2014	G	Queensland	4555
7137	0.1100	10	2014	G	Trumps	2259
4049	0.2900	12	2014	G	The St George	2238
4049	0.5500	3	2015	G	The St George	2238
9792	0.9000	6	2015	G	St Geo.Budapest	2237
9792	0.0600	7	2015	G	St Geo.Budapest	2237
7633	1.3300	8	2015	G	Toronto	2257
7633	2.7000	8	2015	R	Toronto	2257
9792	0.6600	10	2015	G	Southside	2239
9814	0.2600	11	2015	G	Melbourne	3408
9725	0.3800	12	2015	G	Deniliquin	3328
7633	4.3500	1	2016	G	Toronto	2257
4561	0.2900	5	2016	G	Wollstonecraft	2280
6221	0.1700	5	2016	G	Wollstonecraft	2280
6221	-0.3100	5	2016	G	North Shore	2120
4472	0.7600	3	2015	G	North Shore	2120
5861	0.1100	3	2015	G	North Shore	2120
6221	0.2900	3	2015	G	North Shore	2120
9792	0.4800	5	2015	G	Southside	2239
5568	0.3200	5	2015	G	Queensland	4555
9814	0.3000	6	2015	G	Melbourne	3408
4561	0.3800	7	2015	G	Wollstonecraft	2280
9814	0.3700	11	2015	G	Melbourne	3408
6221	0.1300	12	2015	G	North Shore	2120
7633	2.0300	3	2016	G	Toronto	2257
5568	0.3500	3	2016	G	Queensland	4555
7951	0.3200	4	2016	G	Brisbane Water	2022
9792	0.1400	4	2016	G	St Geo.Budapest	2237
4049	0.1500	6	2016	G	The St George	2238
9792	0.1600	7	2016	G	St Geo.Budapest	2237
4561	0.0800	8	2016	G	Wollstonecraft	2280
6221	0.1500	8	2016	G	Wollstonecraft	2280
7633	3.8700	8	2016	G	Toronto	2257
9792	0.2600	9	2016	R	Southside	2239
9814	0.2800	9	2015	G	Melbourne	3408
6221	0.3100	11	2015	G	North Shore	2120
9792	0.2200	11	2015	G	St Geo.Budapest	2237
7633	4.0700	1	2016	G	Toronto	2257
6221	0.2900	1	2016	G	North Shore	2120
6221	0.3100	3	2016	G	North Shore	2120
9792	0.0900	3	2016	G	St Geo.Budapest	2237
6221	0.8400	4	2016	R	North Shore	2120
5614	0.0500	5	2016	G	North Shore	2120
6221	0.1200	5	2016	G	North Shore	2120
5568	0.9300	6	2016	G	Queensland	4555
5568	0.1400	6	2016	R	Queensland	4555
6221	0.0800	9	2016	G	Trumps	2259
5568	0.4000	10	2016	G	Queensland	4555
5932	0.1700	11	2014	G	Muswellbrook	2155
6939	0.2100	11	2014	R	South Perth	6788
6939	1.4500	1	2015	G	South Perth	6788
6939	0.0800	7	2015	G	South Perth	6788
5266	1.7200	12	2015	R	North Shore	2120
6076	2.1600	3	2015	G	The St George	2238
9113	0.1700	3	2015	G	The St George	2238
6939	1.0800	9	2015	G	South Perth	6788
6939	0.6400	1	2016	G	South Perth	6788
6246	0.0900	3	2016	G	Pennant Hills	2213
6939	0.8200	5	2016	G	South Perth	6788
6246	0.4800	8	2016	R	Pennant Hills	2213
9717	0.2400	7	2014	G	North Shore	2120
5878	0.2300	11	2014	G	North Shore	2120
9911	0.2400	11	2014	G	North Shore	2120
6300	0.2500	12	2014	R	Village	6791
6981	2.2400	3	2015	G	Southside	2239
9989	0.3600	8	2014	G	NSWBA	2001
5398	0.3100	3	2015	G	Townsville	4690
9717	0.0700	3	2015	G	North Shore	2120
6981	1.3100	5	2015	G	Southside	2239
5878	1.1200	12	2014	R	North Shore	2120
7862	0.4800	4	2015	G	North Shore	2120
9709	0.8400	4	2015	G	North Shore	2120
4847	0.0800	7	2015	G	North Shore	2120
4855	0.1700	7	2015	G	North Shore	2120
5002	0.5900	7	2015	G	North Shore	2120
5010	0.5900	7	2015	G	North Shore	2120
5835	0.7900	7	2015	G	North Shore	2120
7511	1.1500	7	2015	G	North Shore	2120
7862	0.4200	7	2015	G	North Shore	2120
9709	0.4600	7	2015	G	North Shore	2120
9873	0.2700	7	2015	G	North Shore	2120
4499	0.1500	8	2015	G	Tweed	2260
6671	0.6500	9	2015	G	Pennant Hills	2213
8346	0.3200	11	2015	G	Townsville	4690
6130	0.0900	3	2014	G	Queensland	4555
7951	0.4000	5	2014	G	Brisbane Water	2022
7137	0.3200	5	2014	G	Trumps	2259
9792	0.5400	6	2014	G	St Geo.Budapest	2237
4561	0.7700	6	2014	G	Wollstonecraft	2280
9792	0.0900	2	2015	G	Southside	2239
9792	0.4400	3	2015	G	St Geo.Budapest	2237
6221	0.1700	7	2015	G	North Shore	2120
7633	1.7000	3	2014	G	Toronto	2257
5568	0.3100	4	2014	G	Queensland	4555
9792	0.5400	7	2014	G	St Geo.Budapest	2237
5568	0.2300	7	2014	G	Queensland	4555
7633	2.5600	10	2014	G	Toronto	2257
7951	0.0800	11	2014	G	Brisbane Water	2022
7633	3.4800	12	2014	R	Toronto	2257
9792	0.0800	1	2015	G	Southside	2239
5568	0.3900	1	2015	R	Queensland	4555
4561	0.2500	2	2015	G	Wollstonecraft	2280
5568	0.7200	2	2015	G	Queensland	4555
9814	0.9600	8	2015	G	Melbourne	3408
7633	0.9900	9	2014	G	Toronto	2257
9792	0.2800	10	2014	G	St Geo.Budapest	2237
4472	0.0800	11	2014	G	North Shore	2120
6221	0.2100	11	2014	G	North Shore	2120
7951	0.0800	1	2015	G	Brisbane Water	2022
5568	1.1400	1	2015	G	Queensland	4555
7633	2.5000	1	2015	G	Toronto	2257
6221	0.2900	1	2015	G	North Shore	2120
4561	0.1600	8	2015	G	Wollstonecraft	2280
7633	2.0500	12	2015	G	Toronto	2257
4561	0.0700	1	2016	G	Wollstonecraft	2280
9814	0.4500	2	2016	G	Melbourne	3408
9814	0.2400	5	2016	G	Melbourne	3408
7633	1.4800	3	2015	G	Toronto	2257
7951	0.1200	7	2015	G	Brisbane Water	2022
6221	0.1300	11	2015	R	North Shore	2120
4561	0.1900	11	2015	G	Wollstonecraft	2280
5568	0.3500	12	2015	G	Queensland	4555
7633	3.3000	2	2016	G	Toronto	2257
7137	0.1100	4	2016	G	Trumps	2259
7633	2.5200	4	2016	G	Toronto	2257
5568	0.4200	4	2016	G	Queensland	4555
4561	0.2900	9	2015	G	Wollstonecraft	2280
7595	0.4400	7	2014	G	Stepbridge	5742
6939	1.2200	11	2014	G	South Perth	6788
6939	0.5300	5	2015	G	South Perth	6788
6246	0.1600	8	2015	R	Pennant Hills	2213
6246	0.1400	8	2015	G	Pennant Hills	2213
4421	0.1300	12	2014	G	Melbourne	3408
9113	0.2600	12	2014	R	NSWBA	2001
6246	0.3700	11	2014	G	Pennant Hills	2213
6246	0.3000	5	2015	G	Pennant Hills	2213
6246	0.3900	7	2015	G	Pennant Hills	2213
9784	0.1500	11	2015	G	Wollstonecraft	2280
6246	1.2600	3	2015	R	Pennant Hills	2213
6424	0.0900	9	2015	G	Byron Bay	2023
6246	0.1000	11	2015	G	Pennant Hills	2213
9784	0.1800	1	2016	G	Wollstonecraft	2280
6076	0.2400	12	2015	G	The St George	2238
9113	0.2100	12	2015	G	The St George	2238
8753	0.4600	1	2016	G	Trumps	2259
6076	0.5600	3	2016	G	The St George	2238
9113	0.1700	3	2016	G	The St George	2238
9962	0.0700	1	2013	G	North Shore	2120
9717	0.3600	2	2013	G	Peninsula-NSW	2210
4871	0.2300	6	2013	G	Cheltenham	2041
9717	0.1400	7	2013	G	Peninsula-NSW	2210
9717	0.1800	7	2013	R	Peninsula-NSW	2210
6981	0.6400	8	2013	G	Southside	2239
5878	0.1500	12	2013	G	Trumps	2259
9717	0.4400	3	2013	G	Peninsula-NSW	2210
6300	0.0800	6	2013	G	South Perth	6788
5398	0.0900	7	2013	G	Townsville	4690
5800	0.1300	7	2013	G	Pennant Hills	2213
6981	0.4200	3	2014	G	Southside	2239
4871	0.4700	4	2014	G	Cheltenham	2041
5878	0.3000	5	2014	R	North Shore	2120
5878	1.5100	5	2014	R	North Shore	2120
5398	0.7900	9	2013	G	Townsville	4690
4871	0.0900	11	2013	G	Cheltenham	2041
4871	0.3500	11	2013	R	Cheltenham	2041
9717	0.3500	12	2013	G	Peninsula-NSW	2210
9393	2.6200	12	2013	R	Tilligerry	2258
6981	0.8100	12	2013	G	The St George	2238
9733	3.0400	12	2013	G	The St George	2238
9733	0.2000	12	2013	R	The St George	2238
5878	0.3200	3	2014	G	North Shore	2120
9717	0.0900	3	2014	G	North Shore	2120
5398	0.2300	5	2014	G	Townsville	4690
4871	0.2700	8	2014	G	Cheltenham	2041
9989	0.1400	9	2014	R	NSWBA	2001
9717	0.3500	11	2014	G	North Shore	2120
9989	0.3000	3	2014	G	NSWBA	2001
4871	0.1400	3	2014	G	Cheltenham	2041
5878	0.2500	5	2014	G	Trumps	2259
8461	0.0600	5	2014	G	Trumps	2259
9571	0.2700	5	2014	G	Trumps	2259
9989	0.5000	6	2014	G	NSWBA	2001
9717	0.4600	7	2014	G	Peninsula-NSW	2210
5398	0.5600	9	2014	R	Townsville	4690
8461	0.7400	12	2014	R	NSWBA	2001
8052	0.4500	2	2015	G	Tweed	2260
9784	0.1100	11	2015	G	Strathfield	2250
7250	0.4600	2	2016	R	Wagga Wagga	2267
7781	0.3700	1	2015	G	SABA	5701
8583	1.7800	1	2015	G	SABA	5701
5428	0.5700	1	2015	G	Balgowlah	2136
7250	1.2200	4	2015	G	Wagga Wagga	2267
6742	0.8700	5	2015	G	Pt Macq. Hastings	2227
6750	1.4100	5	2015	G	Pt Macq. Hastings	2227
8788	1.4800	5	2015	G	Pt Macq. Hastings	2227
7250	1.9600	6	2015	G	Wagga Wagga	2267
9784	0.2500	6	2015	G	Strathfield	2250
6742	0.6200	8	2015	G	Pt Macq. Hastings	2227
6750	1.6900	8	2015	G	Pt Macq. Hastings	2227
9784	0.7200	11	2015	G	Finesse	2067
6750	0.8600	11	2015	R	Pt Macq. Hastings	2227
8788	1.5400	11	2015	R	Pt Macq. Hastings	2227
7250	0.1300	11	2015	G	Wagga Wagga	2267
7250	0.4800	12	2015	R	Wagga Wagga	2267
7250	0.1000	12	2015	G	Wagga Wagga	2267
9784	0.1500	2	2016	G	Strathfield	2250
5592	1.9700	2	2016	G	Finesse	2067
7250	0.2300	2	2016	R	Wagga Wagga	2267
4758	2.7600	1	2016	G	Yeppoon	4699
4758	0.2800	1	2016	R	Yeppoon	4699
7250	0.1700	3	2016	G	Wagga Wagga	2267
8753	0.2400	4	2016	G	Strathfield	2250
5592	0.9000	5	2016	R	Finesse	2067
6742	2.1500	9	2016	R	Pt Macq. Hastings	2227
6750	2.1500	9	2016	R	Pt Macq. Hastings	2227
8788	1.3800	9	2016	R	Pt Macq. Hastings	2227
7250	0.2400	8	2016	G	Wagga Wagga	2267
7250	0.2700	8	2016	G	Wagga Wagga	2267
7250	0.3000	8	2016	G	Wagga Wagga	2267
7250	0.3300	8	2016	G	Wagga Wagga	2267
6742	1.4000	9	2016	G	Pt Macq. Hastings	2227
6750	2.8700	9	2016	G	Pt Macq. Hastings	2227
8788	0.9100	9	2016	G	Pt Macq. Hastings	2227
4758	1.1700	12	2016	G	Yeppoon	4699
4758	1.9000	12	2016	R	Yeppoon	4699
5266	0.5100	3	2016	G	K&Q Sydney	2113
7765	0.4700	3	2016	G	K&Q Sydney	2113
4286	0.3600	5	2014	G	Launceston	7824
4286	3.4500	6	2014	R	Launceston	7824
4286	0.1000	8	2014	G	Launceston	7824
4286	0.1100	11	2014	G	Launceston	7824
4642	0.0800	12	2014	G	Coonabarabran	2030
4030	0.2300	12	2014	G	Coonabarabran	2030
8141	0.0900	12	2014	G	Mona Vale	2012
8141	0.9900	12	2014	G	Balgowlah	2136
4642	0.2500	2	2015	G	Coonabarabran	2030
4030	0.3400	2	2015	G	Coonabarabran	2030
8141	0.2900	2	2015	G	Balgowlah	2136
4286	0.1000	2	2015	G	Launceston	7824
9733	5.5600	3	2015	G	Hurstville	2099
4642	0.7500	3	2015	G	Coonabarabran	2030
4030	0.5900	3	2015	G	Coonabarabran	2030
4391	0.0900	4	2015	G	Bayside	3311
4286	0.2100	9	2014	G	Launceston	7824
4286	0.2100	10	2014	G	Launceston	7824
8141	0.0500	10	2014	G	Manly Golf	2138
8141	0.0900	11	2014	G	Mandurah	6778
4286	0.1700	1	2015	G	Launceston	7824
4286	0.0800	1	2015	G	Launceston	7824
4391	0.1800	4	2015	G	Waverley	3480
8575	0.6400	4	2015	G	Waverley	3480
9717	0.1200	4	2015	G	Manly Leagues	2140
8141	1.1600	5	2015	G	Balgowlah	2136
4286	0.1000	6	2014	G	Launceston	7824
4286	0.1200	6	2014	G	Launceston	7824
4286	0.3900	7	2014	G	Launceston	7824
4286	0.1200	7	2014	G	Launceston	7824
4286	0.1000	7	2014	G	Launceston	7824
4391	0.1100	7	2014	G	Waverley	3480
4391	0.2500	8	2014	G	Bayside	3311
4375	0.5500	11	2014	R	Forestville	2069
9717	0.4800	1	2015	G	Manly Leagues	2140
4391	0.2300	3	2015	G	Bayside	3311
9717	0.7100	5	2015	G	Manly Leagues	2140
8575	0.1500	6	2015	G	Waverley	3480
8575	0.4500	7	2015	G	Waverley	3480
6221	0.3500	3	2015	R	Manly Golf	2138
9741	1.1000	4	2015	G	Albany	6754
9741	0.7000	4	2015	R	Albany	6754
4812	0.1400	6	2015	G	Community Bateau	2035
8222	1.7900	9	2014	G	Coffs Harbour	2028
6971	0.0800	3	2015	G	Hunters Hill	2098
4367	0.5600	6	2015	G	Pt Macq. Hastings	2227
9741	0.2200	8	2015	G	Albany	6754
4812	0.5300	9	2014	R	Community Bateau	2035
9741	0.5600	1	2015	R	Albany	6754
4367	0.1400	4	2015	G	Pt Macq. Hastings	2227
9741	0.1200	8	2015	R	Albany	6754
8060	0.1300	12	2015	G	Waverley	3480
9814	0.1300	12	2015	G	Waverley	3480
8044	0.2100	12	2015	G	Balgowlah	2136
6221	0.3100	12	2015	G	Manly Golf	2138
6971	0.2000	2	2016	R	Hunters Hill	2098
6971	0.2600	2	2016	R	Hunters Hill	2098
5819	0.0900	2	2016	G	Strathfield	2250
8044	0.0900	3	2016	G	Balgowlah	2136
8222	1.3800	3	2015	G	Coffs Harbour	2028
5614	0.0800	3	2015	G	Balgowlah	2136
9814	0.2400	5	2015	G	Waverley	3480
6971	0.2000	5	2015	G	Hunters Hill	2098
9741	0.1200	9	2015	R	Albany	6754
8044	0.2500	11	2015	R	Balgowlah	2136
4812	0.2400	2	2016	G	Community Bateau	2035
9741	0.7200	4	2016	G	Albany	6754
8222	0.6200	7	2016	G	Coffs Harbour	2028
8222	1.9800	9	2015	G	Coffs Harbour	2028
7102	0.6000	7	2014	G	Maylands	6777
9784	0.1200	9	2014	G	Strathfield	2250
9784	0.2100	9	2014	G	Strathfield	2250
4758	0.5400	9	2014	G	Yeppoon	4699
4421	0.2100	9	2014	G	Berwick	3317
7439	0.2100	11	2014	G	SABA	5701
7781	0.4700	11	2014	G	SABA	5701
7781	0.2900	11	2014	R	SABA	5701
8583	3.6100	11	2014	G	SABA	5701
8583	0.3400	11	2014	R	SABA	5701
9113	0.4600	3	2015	G	Hunters Hill	2098
9784	0.4500	3	2015	G	Hunters Hill	2098
9784	0.1400	5	2015	G	Strathfield	2250
4758	0.1000	5	2015	G	Rockhampton	4675
6742	1.1500	6	2015	G	Pt Macq. Hastings	2227
6750	1.5800	6	2015	G	Pt Macq. Hastings	2227
7102	0.5500	6	2015	G	Maylands	6777
7250	0.1200	8	2015	G	Wagga Wagga	2267
9784	0.5000	9	2014	R	Hunters Hill	2098
7439	0.5100	12	2014	G	SABA	5701
7781	1.2200	12	2014	G	SABA	5701
8583	1.7300	12	2014	G	SABA	5701
7250	1.0300	2	2015	G	Wagga Wagga	2267
7102	0.3000	2	2015	G	Maylands	6777
9784	0.3500	2	2015	G	Strathfield	2250
5592	1.5100	3	2015	G	Finesse	2067
9113	0.4500	3	2015	G	Hunters Hill	2098
9784	0.5600	3	2015	G	Hunters Hill	2098
9784	3.5800	3	2015	G	Hunters Hill	2098
7102	0.0700	4	2015	G	Maylands	6777
5592	0.2100	6	2015	G	Finesse	2067
4758	0.2700	6	2015	G	Yeppoon	4699
7250	0.0800	8	2015	G	Wagga Wagga	2267
9113	2.4900	8	2015	R	Hunters Hill	2098
9113	2.3800	8	2015	R	Hunters Hill	2098
7250	0.2400	8	2015	G	Wagga Wagga	2267
6742	0.1400	9	2015	R	Pt Macq. Hastings	2227
8788	0.5000	9	2015	R	Pt Macq. Hastings	2227
7250	0.0900	10	2015	G	Wagga Wagga	2267
4758	0.0500	10	2015	G	Rockhampton	4675
7439	0.3800	11	2015	G	SABA	5701
7781	0.9600	11	2015	G	SABA	5701
7781	1.2900	11	2015	R	SABA	5701
8583	6.2500	11	2015	G	SABA	5701
8583	0.7500	11	2015	R	SABA	5701
4758	0.6800	11	2014	G	Yeppoon	4699
4758	1.0700	11	2014	R	Yeppoon	4699
5428	1.4200	3	2015	G	Balgowlah	2136
7102	0.5200	3	2015	G	Maylands	6777
9784	0.0300	5	2015	G	Strathfield	2250
7587	0.2100	5	2015	G	Waverley	3480
9113	0.0800	5	2015	G	Hunters Hill	2098
9784	0.1200	5	2015	G	Hunters Hill	2098
7250	0.3000	6	2015	G	Wagga Wagga	2267
4758	0.9400	8	2015	G	Yeppoon	4699
4758	0.2300	8	2015	R	Yeppoon	4699
5428	0.3000	11	2015	R	Balgowlah	2136
4758	0.1000	4	2015	G	Rockhampton	4675
6742	0.0400	4	2015	G	Pt Macq. Hastings	2227
6750	0.5900	4	2015	G	Pt Macq. Hastings	2227
8788	2.3900	4	2015	G	Pt Macq. Hastings	2227
9784	0.1800	6	2015	G	Hunters Hill	2098
7250	0.2500	8	2015	R	Wagga Wagga	2267
5428	0.7000	8	2015	G	Balgowlah	2136
7439	0.5400	9	2015	G	SABA	5701
7781	0.4200	9	2015	G	SABA	5701
8583	1.6300	9	2015	G	SABA	5701
7250	0.2300	12	2015	R	Wagga Wagga	2267
4421	0.0900	12	2015	G	Waverley	3480
7587	1.1200	12	2015	G	Waverley	3480
7250	0.3300	2	2016	G	Wagga Wagga	2267
9784	0.5600	2	2016	G	Strathfield	2250
9784	2.0000	2	2016	G	Strathfield	2250
9784	1.1200	2	2016	G	Strathfield	2250
9784	0.1100	2	2016	G	Strathfield	2250
8753	0.1500	3	2016	R	Strathfield	2250
7250	0.0400	3	2016	G	Wagga Wagga	2267
7250	0.0900	3	2016	G	Wagga Wagga	2267
7250	0.1400	4	2016	G	Wagga Wagga	2267
9784	0.4400	4	2016	G	Strathfield	2250
4758	0.4700	4	2016	G	Rockhampton	4675
7587	0.0800	5	2016	G	Waverley	3480
4642	1.0900	3	2013	G	Coonabarabran	2030
4030	0.4400	3	2013	G	Coonabarabran	2030
5371	1.3200	3	2013	G	Hunters Hill	2098
9733	2.2900	6	2013	G	Hurstville	2099
9733	2.5700	6	2013	R	Hurstville	2099
4286	0.8400	7	2013	R	Launceston	7824
4391	0.2300	8	2013	G	Waverley	3480
8575	0.3900	8	2013	G	Waverley	3480
4391	0.3300	8	2013	G	Bayside	3311
8141	0.1000	9	2013	G	Manly Leagues	2140
9717	0.8800	9	2013	G	Manly Leagues	2140
8141	0.4500	10	2013	G	Balgowlah	2136
4391	0.3500	4	2014	G	Bayside	3311
9733	2.6100	3	2013	G	Hurstville	2099
4286	0.2700	6	2013	G	Launceston	7824
4286	0.0900	10	2013	G	Launceston	7824
9733	4.0200	3	2014	G	Hurstville	2099
8575	0.2100	4	2014	G	Waverley	3480
8575	0.3500	11	2013	G	Waverley	3480
4286	0.1100	12	2013	G	Launceston	7824
9733	1.0100	12	2013	G	Hurstville	2099
9733	0.8300	12	2013	R	Hurstville	2099
8575	0.1300	12	2013	G	Waverley	3480
4391	0.8600	6	2014	G	Bayside	3311
4286	0.0800	8	2014	G	Launceston	7824
4286	0.1600	8	2014	R	Launceston	7824
4286	0.2500	10	2014	G	Launceston	7824
8141	0.0900	10	2014	G	Manly Leagues	2140
9717	0.5600	10	2014	G	Manly Leagues	2140
4391	0.1000	12	2014	G	Waverley	3480
8575	0.1100	12	2014	G	Waverley	3480
4286	0.2700	5	2014	G	Launceston	7824
8141	0.6600	5	2014	G	Mona Vale	2012
8575	0.4500	5	2014	G	Waverley	3480
4286	0.2500	6	2014	G	Launceston	7824
4642	0.2400	8	2014	G	Coonabarabran	2030
4030	0.3900	8	2014	G	Coonabarabran	2030
4642	0.3200	11	2014	G	Coonabarabran	2030
4030	0.8400	11	2014	G	Coonabarabran	2030
5738	0.2100	2	2015	G	Wagga Wagga	2267
4286	0.1200	2	2015	G	Launceston	7824
4286	0.1200	5	2015	G	Launceston	7824
6661	0.2200	7	2015	G	Maylands	6777
5320	0.7800	9	2015	G	Bridge Away	2228
6831	0.7300	12	2015	G	Armidale	2010
4324	0.4800	2	2016	G	Devonport	7809
6696	0.1100	2	2016	G	Woolgoolga	2292
7171	0.6100	2	2016	G	Manly Leagues	2140
9709	0.4800	2	2016	G	Manly Leagues	2140
4677	0.8000	10	2015	G	Waverley	3480
7171	0.3800	11	2015	G	Manly Leagues	2140
9709	0.1200	11	2015	G	Manly Leagues	2140
6327	0.3000	4	2016	G	Cessnock	2029
6696	0.0400	5	2016	G	Coffs Harbour	2028
6696	0.1400	5	2016	G	Coffs Harbour	2028
6327	0.6400	5	2016	G	Cessnock	2029
4022	0.3500	5	2016	G	Bunbury	6757
7171	0.2100	6	2016	G	Balgowlah	2136
4324	0.0800	11	2015	G	Devonport	7809
4324	0.3900	11	2015	R	Devonport	7809
4669	0.0900	12	2015	G	Waverley	3480
4677	0.4900	12	2015	G	Waverley	3480
7171	0.5200	12	2015	G	Balgowlah	2136
7171	0.1500	2	2016	G	Manly Leagues	2140
9709	0.3800	2	2016	G	Manly Leagues	2140
9008	0.5500	2	2016	R	Hunters Hill	2098
6351	0.3100	2	2016	R	Hunters Hill	2098
9008	1.0600	2	2016	R	Hunters Hill	2098
7171	2.8000	3	2016	G	Balgowlah	2136
6661	0.4800	7	2016	R	Maylands	6777
6696	0.1000	1	2016	G	Woolgoolga	2292
9733	6.2700	9	2014	G	Hurstville	2099
9733	1.5200	9	2014	R	Hurstville	2099
4286	0.3900	5	2015	G	Launceston	7824
4286	0.1000	6	2014	G	Launceston	7824
8141	0.7300	8	2014	G	Balgowlah	2136
4286	0.2100	11	2014	G	Launceston	7824
8141	0.8900	3	2015	G	Balgowlah	2136
4375	0.5500	5	2015	R	Forestville	2069
8575	0.1700	5	2015	G	Waverley	3480
9717	0.1800	6	2015	G	Manly Leagues	2140
4286	0.2100	6	2015	G	Launceston	7824
4391	0.2100	12	2014	G	Waverley	3480
4375	0.1200	3	2015	R	Forestville	2069
9717	0.2200	3	2015	G	Manly Leagues	2140
4286	0.3900	4	2015	G	Launceston	7824
4286	0.0800	7	2015	G	Launceston	7824
4286	0.2100	7	2015	G	Launceston	7824
4286	0.1100	7	2015	G	Launceston	7824
8141	1.2400	8	2015	G	Balgowlah	2136
4286	0.1700	10	2015	G	Launceston	7824
4286	1.0100	11	2015	R	Launceston	7824
4391	0.0900	12	2015	G	Waverley	3480
8575	0.2300	12	2015	G	Waverley	3480
8141	0.0800	12	2015	G	Balgowlah	2136
9717	0.3800	2	2016	G	Manly Leagues	2140
8141	0.5600	3	2016	G	Balgowlah	2136
4642	0.6600	5	2015	R	Coonabarabran	2030
4642	0.4500	5	2015	G	Coonabarabran	2030
4030	0.0700	5	2015	R	Coonabarabran	2030
4030	0.1500	5	2015	G	Coonabarabran	2030
4286	0.8700	6	2015	R	Launceston	7824
9733	3.5300	6	2015	R	Hurstville	2099
9717	0.5500	8	2015	G	Manly Leagues	2140
4286	0.1700	8	2015	G	Launceston	7824
