ABFNumber	mps	postingmonth	postingyear	MPColour	EventDescription	EventCode
1252	0.2400	11	2014	G	Batemans	2019
1252	0.3600	12	2014	G	Batemans	2019
2593	0.5200	12	2014	G	Orange	2152
3573	0.0700	12	2014	G	Orange	2152
1252	0.1700	2	2015	G	Batemans	2019
1252	0.3000	1	2015	G	Batemans	2019
1759	0.4200	2	2015	G	Tweed	2260
1252	0.4700	2	2015	R	Batemans	2019
1252	0.3500	2	2015	R	Batemans	2019
1252	0.3300	2	2015	R	Batemans	2019
1562	0.2400	2	2015	G	Kenmore	4632
1252	0.3000	2	2015	G	Batemans	2019
2593	0.6900	1	2015	G	Orange	2152
3573	0.3500	1	2015	G	Orange	2152
2909	0.3300	2	2015	G	Queensland	4555
3751	0.7600	2	2015	G	Mackay	4640
2593	1.0400	2	2015	G	Orange	2152
3573	0.0900	2	2015	G	Orange	2152
1759	1.0200	3	2015	G	Tweed	2260
1252	0.2100	3	2015	G	Batemans	2019
2755	0.3200	3	2015	R	Pennant Hills	2213
94	6.5600	3	2015	R	North Shore	2120
1252	0.1200	4	2015	G	Batemans	2019
1252	0.1200	4	2015	G	Batemans	2019
760	0.0700	4	2015	G	North Shore	2120
2593	0.1300	4	2015	G	Orange	2152
1759	0.4700	5	2015	G	Tweed	2260
1759	0.2200	6	2015	G	Tweed	2260
2755	1.3500	5	2015	G	Pennant Hills	2213
2755	0.2000	5	2015	R	Pennant Hills	2213
1562	0.5800	5	2015	G	Kenmore	4632
2593	0.5500	5	2015	G	Orange	2152
1252	0.1100	6	2015	G	Batemans	2019
1252	0.0800	7	2015	G	Batemans	2019
1252	0.2400	7	2015	G	Batemans	2019
2755	0.0700	7	2015	G	Pennant Hills	2213
2755	0.1800	7	2015	G	Pennant Hills	2213
2593	0.3800	7	2015	G	Orange	2152
1937	0.1000	8	2015	G	Griffith	2085
2755	0.6600	8	2015	G	Pennant Hills	2213
2755	0.3400	9	2015	G	Pennant Hills	2213
1252	0.1800	10	2015	G	Batemans	2019
1252	0.2100	10	2015	G	Batemans	2019
1562	0.1200	9	2015	G	Kenmore	4632
2755	2.1400	9	2015	G	Pennant Hills	2213
2755	0.1500	11	2015	G	Pennant Hills	2213
1252	0.2400	12	2014	G	Batemans	2019
1252	0.3500	12	2014	R	Batemans	2019
3751	2.6100	11	2014	G	Mackay	4640
1252	0.2700	12	2014	G	Batemans	2019
1562	0.4200	12	2014	G	Kenmore	4632
1759	0.6300	12	2014	G	Tweed	2260
2755	1.1000	12	2014	G	Pennant Hills	2213
1252	0.1200	1	2015	G	Batemans	2019
1252	0.2100	2	2015	G	Batemans	2019
1252	0.1500	1	2015	G	Batemans	2019
1252	0.1500	1	2015	G	Batemans	2019
1252	0.2500	2	2015	G	Batemans	2019
736	0.1500	2	2015	G	North Shore	2120
752	0.3000	3	2015	R	Kiama	2086
752	0.5500	3	2015	G	Kiama	2086
1252	0.3600	3	2015	G	Batemans	2019
1252	0.3500	3	2015	R	Batemans	2019
1562	0.3000	4	2015	G	Kenmore	4632
2755	0.5500	4	2015	G	Pennant Hills	2213
2755	0.1900	5	2015	G	Pennant Hills	2213
94	2.8600	5	2015	R	North Shore	2120
2909	0.1700	5	2015	G	Queensland	4555
3751	0.6700	5	2015	G	Mackay	4640
3751	0.1300	5	2015	R	Mackay	4640
2755	0.6500	6	2015	G	Pennant Hills	2213
1252	0.1500	6	2015	G	Batemans	2019
1252	0.2300	6	2015	G	Batemans	2019
2593	0.2000	6	2015	G	Orange	2152
1252	0.1000	7	2015	R	Batemans	2019
1562	0.7300	6	2015	G	Kenmore	4632
1252	0.1100	7	2015	G	Batemans	2019
3751	0.7700	7	2015	G	Mackay	4640
1252	0.1700	7	2015	G	Batemans	2019
3751	1.1700	6	2015	G	Mackay	4640
833	0.0800	12	2014	G	Wollstonecraft	2280
1007	0.1700	12	2014	G	Pennant Hills	2213
833	0.4000	12	2014	R	North Shore	2120
2836	0.1300	12	2014	R	North Shore	2120
2488	0.4000	2	2015	G	Cheltenham	2041
833	0.3400	2	2015	G	North Shore	2120
1333	0.1100	2	2015	G	North Shore	2120
2321	1.1900	3	2015	G	Monaro	1863
310	0.2800	3	2015	G	Trumps	2259
833	1.1300	3	2015	G	Trumps	2259
1503	0.3400	3	2015	G	Trumps	2259
310	0.3900	4	2015	G	Trumps	2259
833	0.9900	4	2015	G	Trumps	2259
1503	0.0800	4	2015	G	Trumps	2259
310	0.1700	5	2015	R	Peninsula-NSW	2210
310	0.5300	5	2015	G	Trumps	2259
833	0.8000	5	2015	G	Trumps	2259
1503	0.0800	5	2015	G	Trumps	2259
1007	0.5600	6	2015	G	Pennant Hills	2213
3506	0.1500	5	2015	G	Queensland	4555
2321	0.7500	6	2015	R	Monaro	1863
2321	1.5400	6	2015	G	Monaro	1863
2151	0.8300	6	2015	G	Orange	2152
310	0.6500	6	2015	G	Trumps	2259
833	0.7900	6	2015	G	Trumps	2259
1503	0.0400	6	2015	G	Trumps	2259
310	0.1800	6	2015	R	North Shore	2120
833	0.4600	6	2015	G	North Shore	2120
2836	0.1100	6	2015	G	North Shore	2120
833	0.5800	8	2015	G	Trumps	2259
1503	0.2800	8	2015	G	Trumps	2259
3506	0.3300	8	2015	G	Queensland	4555
2151	1.1600	8	2015	G	Orange	2152
833	0.3200	8	2015	G	North Shore	2120
1007	0.7500	10	2015	G	Pennant Hills	2213
833	0.2500	9	2015	G	North Shore	2120
2151	1.1200	10	2015	G	Orange	2152
310	0.0900	9	2015	G	Trumps	2259
833	0.7900	9	2015	G	Trumps	2259
1503	0.1000	9	2015	G	Trumps	2259
833	0.9800	10	2015	G	Trumps	2259
310	0.4200	11	2015	G	Mosman Park	2151
310	0.3800	11	2015	G	Trumps	2259
833	0.7800	11	2015	G	Trumps	2259
1503	0.3900	11	2015	G	Trumps	2259
1007	1.1300	12	2015	R	Pennant Hills	2213
1007	1.8400	12	2015	G	Pennant Hills	2213
2321	1.5400	12	2015	G	Monaro	1863
2151	1.0200	1	2016	G	Orange	2152
2151	0.6500	2	2016	G	Orange	2152
833	0.1000	2	2016	G	North Shore	2120
833	0.9600	3	2016	G	North Shore	2120
1007	0.3500	3	2016	G	Pennant Hills	2213
2860	0.7200	12	2014	G	Tweed	2260
2720	0.3200	2	2015	G	North Shore	2120
3611	0.4200	2	2015	G	North Shore	2120
3727	0.1600	2	2015	G	North Shore	2120
1368	0.3300	3	2015	G	N.Suburbs	4545
2860	0.1100	3	2015	R	Tweed	2260
3476	1.4100	4	2015	G	Pennant Hills	2213
1368	0.2800	5	2015	G	N.Suburbs	4545
3476	0.1200	5	2015	G	Pennant Hills	2213
3611	1.1700	5	2015	R	North Shore	2120
3727	3.0800	5	2015	R	North Shore	2120
3476	0.1000	6	2015	G	Pennant Hills	2213
3727	0.4200	7	2015	G	Beauchamp	2050
2720	0.2300	6	2015	G	North Shore	2120
3611	0.7000	6	2015	G	North Shore	2120
3727	0.0800	6	2015	G	North Shore	2120
450	0.9900	8	2015	G	Queensland	4555
868	0.0800	8	2015	G	North Shore	2120
2720	0.3200	8	2015	G	North Shore	2120
3611	0.3600	8	2015	G	North Shore	2120
2720	0.6900	9	2015	G	North Shore	2120
3611	0.8400	9	2015	G	North Shore	2120
450	0.5000	11	2015	G	Queensland	4555
3298	0.5400	11	2015	G	Queensland	4555
1368	0.5900	11	2015	G	N.Suburbs	4545
3476	0.0900	12	2015	G	Pennant Hills	2213
205	3.9100	12	2015	G	Maryborough	4645
205	2.1500	12	2015	R	Maryborough	4645
2720	0.9800	3	2016	R	North Shore	2120
2720	2.0700	2	2016	G	North Shore	2120
3611	1.9400	2	2016	G	North Shore	2120
2720	1.1100	3	2016	G	North Shore	2120
3611	2.6600	3	2016	G	North Shore	2120
3476	0.0900	3	2016	G	Pennant Hills	2213
205	1.5300	3	2016	G	Maryborough	4645
205	1.8200	3	2016	R	Maryborough	4645
3611	1.7700	5	2016	R	North Shore	2120
2372	0.1500	4	2015	R	Macedon	3405
3719	0.0900	5	2015	G	Pennant Hills	2213
3719	0.1000	6	2015	G	Pennant Hills	2213
2690	0.6000	6	2015	G	Trumps	2259
2690	0.2100	6	2015	G	Brisbane Water	2022
124	0.0700	6	2015	G	North Shore	2120
1376	0.1700	6	2015	G	North Shore	2120
2372	0.6700	7	2015	G	Macedon	3405
1376	0.3400	8	2015	G	North Shore	2120
124	0.5800	9	2015	G	North Shore	2120
1376	0.4500	9	2015	G	North Shore	2120
3948	0.6400	10	2015	G	Parkes	2205
3034	0.0900	10	2015	G	Kenmore	4632
2372	0.5500	10	2015	R	Macedon	3405
2615	0.0800	4	2014	G	Pennant Hills	2213
3476	0.1900	4	2014	G	Pennant Hills	2213
205	2.6200	6	2014	G	Maryborough	4645
205	3.7500	6	2014	R	Maryborough	4645
3476	0.1800	6	2014	G	Pennant Hills	2213
2860	0.6100	6	2014	G	Tweed	2260
2720	0.1500	6	2014	R	North Shore	2120
2720	0.1200	6	2014	R	North Shore	2120
3816	0.2900	7	2014	G	South Perth	6788
3476	0.1400	8	2014	G	Pennant Hills	2213
2720	0.6800	9	2014	G	North Shore	2120
3611	0.7600	9	2014	G	North Shore	2120
3476	0.1100	10	2014	G	Pennant Hills	2213
2720	0.5600	12	2014	R	North Shore	2120
3611	0.7000	12	2014	R	North Shore	2120
205	2.3000	12	2014	G	Maryborough	4645
205	2.6500	12	2014	R	Maryborough	4645
3476	0.0800	2	2015	G	Pennant Hills	2213
1368	0.2500	1	2015	G	N.Suburbs	4545
3476	0.0900	4	2015	G	Pennant Hills	2213
2860	-0.7700	5	2015	R	Tweed	2260
1368	0.2400	5	2015	G	N.Suburbs	4545
1368	0.6000	6	2015	G	N.Suburbs	4545
1368	0.5000	6	2015	R	N.Suburbs	4545
3611	0.3200	6	2015	R	The St George	2238
205	3.4800	6	2015	G	Maryborough	4645
205	3.7500	6	2015	R	Maryborough	4645
3611	0.7000	8	2015	R	North Shore	2120
833	0.5700	4	2014	G	Trumps	2259
1007	0.6600	4	2014	G	Pennant Hills	2213
2151	0.5100	5	2014	G	Orange	2152
3506	0.0800	6	2014	G	Queensland	4555
2011	0.5400	6	2014	R	North Shore	2120
1163	0.2300	6	2014	G	Goulburn	2080
310	0.2000	6	2014	G	Trumps	2259
833	0.4300	6	2014	G	Trumps	2259
1503	0.1800	6	2014	G	Trumps	2259
1007	1.0200	6	2014	G	Pennant Hills	2213
2127	0.5000	1	2012	G	Central Coast	2025
1120	0.3100	1	2012	G	Ballina	2016
3697	0.2900	3	2012	R	TBA	7801
2372	0.0800	3	2012	G	Gardenvale	3320
353	0.4800	3	2012	G	Twin Towns	2263
2127	1.3000	3	2012	R	Central Coast	2025
3034	0.5300	4	2012	G	Toowong	4572
1376	0.5100	4	2012	G	Central Coast	2025
2992	0.2200	1	2012	G	VBA	3301
2151	0.6700	3	2012	G	Canobolas	2027
1678	0.9600	4	2012	G	Nowra	2235
1171	0.6700	5	2012	G	Canberra	1851
2321	0.5300	5	2012	G	Canberra	1851
2828	0.3500	5	2012	G	Canberra	1851
1171	0.7200	6	2012	G	Canberra	1851
2321	0.3300	6	2012	G	Canberra	1851
2828	0.5400	6	2012	G	Canberra	1851
1163	0.2400	9	2012	R	Sthn Highlands	2251
1678	0.5300	12	2012	G	Nowra	2235
1678	0.6100	3	2013	G	Nowra	2235
2828	0.1200	3	2013	G	Canberra	1851
523	1.0200	4	2012	G	Illawarra	2105
3360	0.6800	4	2012	G	Illawarra	2105
3360	3.4600	9	2011	R	Illawarra	2105
3816	0.7400	3	2011	R	BAWA	6751
3816	0.2700	6	2011	G	Nedlands	6785
3816	0.1700	6	2011	R	Nedlands	6785
3816	0.6900	12	2011	G	Nedlands	6785
3816	1.9500	12	2011	G	Nedlands	6785
3816	0.3200	9	2011	R	BAWA	6751
3816	0.2100	6	2011	G	Nedlands	6785
3816	0.3500	5	2012	G	Nedlands	6785
43	0.2500	5	2012	G	Twin Towns	2263
3816	0.2600	7	2012	R	BAWA	6751
3816	0.1900	7	2012	G	Nedlands	6785
3816	0.1500	8	2012	G	Nedlands	6785
1368	0.6500	8	2012	G	joanbutts	4518
523	0.9000	8	2012	G	Illawarra	2105
3360	0.8500	8	2012	G	Illawarra	2105
3727	0.4200	1	2013	R	Canberra	1851
523	0.4500	2	2013	G	Illawarra	2105
3360	1.2300	2	2013	G	Illawarra	2105
2860	0.0800	4	2013	G	Twin Towns	2263
272	0.6100	3	2013	R	Newcastle	2160
1368	0.5200	6	2013	G	joanbutts	4518
272	0.8200	6	2013	R	Newcastle	2160
353	0.1900	4	2012	G	Twin Towns	2263
1376	0.3800	6	2012	G	Central Coast	2025
2127	0.3000	6	2012	G	Central Coast	2025
2127	0.8400	6	2012	R	Central Coast	2025
3034	0.1000	6	2012	G	Toowong	4572
2127	0.0400	8	2012	G	Central Coast	2025
1120	0.2700	7	2012	G	Ballina	2016
1376	0.0900	11	2012	G	Central Coast	2025
2127	0.7800	11	2012	G	Central Coast	2025
1120	0.2600	11	2012	G	Ballina	2016
2127	0.2300	12	2012	R	Central Coast	2025
1376	0.1900	12	2012	G	Central Coast	2025
1120	0.6400	1	2013	G	Ballina	2016
1120	0.4700	2	2013	G	Ballina	2016
1120	0.5000	2	2013	R	Ballina	2016
353	0.1700	4	2013	G	Twin Towns	2263
1120	0.3200	4	2013	G	Ballina	2016
2127	0.4200	5	2013	R	Central Coast	2025
2127	2.2900	6	2013	G	Central Coast	2025
1120	0.8600	5	2013	G	Ballina	2016
2941	0.5900	6	2013	G	Gardenvale	3320
2127	0.8500	6	2013	R	Central Coast	2025
1120	0.4200	6	2013	G	Ballina	2016
2372	0.4200	7	2013	R	KLTC	3376
1120	0.6000	7	2013	R	Ballina	2016
3034	0.3300	7	2013	G	Toowong	4572
2127	1.1300	7	2013	G	Central Coast	2025
353	0.3000	8	2013	R	Twin Towns	2263
3395	0.6900	8	2013	G	Canberra	1851
2690	0.0300	8	2013	G	C.Coast Leagues	2036
1120	0.6600	8	2013	G	Ballina	2016
1376	0.2600	9	2013	G	Central Coast	2025
3077	0.5100	6	2012	G	Toowong	4572
3077	0.5900	10	2012	G	Toowong	4572
2402	0.5600	9	2012	R	Canberra	1851
1252	0.9400	11	2012	R	Mollymook	2146
3077	0.7400	1	2013	G	Toowong	4572
3239	1.2500	3	2013	R	Newcastle	2160
3239	0.6500	6	2013	R	Newcastle	2160
3077	0.1900	7	2013	G	Toowong	4572
1562	0.0300	7	2013	G	Toowong	4572
3077	0.5700	7	2013	G	Toowong	4572
2402	0.5900	8	2013	G	Canberra	1851
1252	1.2600	8	2013	R	Mollymook	2146
1562	0.0800	9	2013	G	Toowong	4572
3077	0.5900	9	2013	G	Toowong	4572
2402	0.9900	10	2013	R	Canberra	1851
1392	0.1100	11	2013	G	Dendy	3326
2992	0.7700	6	2013	R	Newcastle	2160
1171	0.6200	8	2013	G	Canberra	1851
1171	0.3900	8	2013	R	Canberra	1851
2828	0.2300	8	2013	G	Canberra	1851
2992	1.3100	12	2013	G	Newcastle	2160
1171	1.1100	7	2012	G	Canberra	1851
2321	0.4900	7	2012	G	Canberra	1851
2828	0.4600	7	2012	G	Canberra	1851
2992	0.1800	9	2012	G	Newcastle	2160
2992	1.5000	9	2012	G	Newcastle	2160
1661	0.9500	9	2012	G	Royal Sydney	2253
2992	0.1400	12	2012	G	Newcastle	2160
2828	0.0500	3	2013	G	Canberra	1851
2828	0.0800	3	2013	G	Canberra	1851
1171	0.6900	6	2013	G	Canberra	1851
2828	0.6800	6	2013	G	Canberra	1851
1171	0.7800	7	2013	G	Canberra	1851
2828	0.6500	7	2013	G	Canberra	1851
1678	0.1000	9	2013	G	Nowra	2235
2127	0.3500	8	2012	G	Central Coast	2025
2941	0.1800	8	2012	G	C.Coast Leagues	2036
1120	0.8900	9	2012	G	Ballina	2016
2127	0.5500	10	2012	R	Central Coast	2025
1120	0.6700	10	2012	R	Ballina	2016
1120	0.3100	10	2012	G	Ballina	2016
1120	0.1400	11	2012	R	Ballina	2016
2127	2.7700	12	2012	R	Central Coast	2025
1120	0.5600	12	2012	G	Ballina	2016
1120	0.1800	1	2013	R	Ballina	2016
2690	0.3300	3	2013	R	C.Coast Leagues	2036
2127	0.7800	4	2013	G	Central Coast	2025
2127	0.1700	4	2013	G	Central Coast	2025
2941	0.2500	6	2013	G	Canberra	1851
3395	0.2800	6	2013	G	Canberra	1851
2690	0.1300	6	2013	R	C.Coast Leagues	2036
1376	0.1100	7	2013	G	Central Coast	2025
2127	1.6400	7	2013	G	Central Coast	2025
1120	0.2100	7	2013	G	Ballina	2016
2372	0.4300	7	2013	R	FABC-Vic	3350
3395	0.3300	7	2013	G	Canberra	1851
2127	2.3100	8	2013	G	Central Coast	2025
353	0.2300	8	2013	G	Twin Towns	2263
2941	0.3300	8	2013	G	Twin Towns	2263
3034	0.0800	8	2013	G	Toowong	4572
353	0.6700	9	2013	G	Twin Towns	2263
2127	1.0200	10	2013	G	Central Coast	2025
3395	0.7800	10	2013	G	Canberra	1851
1376	0.1100	1	2014	G	Central Coast	2025
353	0.1100	12	2013	G	Twin Towns	2263
2127	0.7700	12	2013	G	Central Coast	2025
2127	0.9300	1	2014	G	Central Coast	2025
2690	0.1900	1	2014	G	C.Coast Leagues	2036
3077	0.9900	2	2013	G	Toowong	4572
3077	0.1200	5	2013	G	Toowong	4572
1902	0.0800	6	2013	G	Canberra	1851
2402	0.6900	6	2013	G	Canberra	1851
1902	0.0700	7	2013	G	Canberra	1851
2402	4.5300	7	2013	G	Canberra	1851
3255	0.2700	7	2013	G	Canberra	1851
3077	1.1700	8	2013	G	Toowong	4572
3239	0.7300	9	2013	R	Newcastle	2160
3077	0.0900	10	2013	G	Toowong	4572
3077	0.1800	10	2013	R	Toowong	4572
1252	0.3900	10	2013	R	Mollymook	2146
2402	1.2800	10	2013	R	Canberra	1851
2402	0.3000	10	2013	G	Canberra	1851
3255	0.4100	10	2013	G	Canberra	1851
3255	0.0700	10	2013	R	Canberra	1851
2402	1.5100	10	2013	R	Canberra	1851
2402	1.1200	12	2013	R	Canberra	1851
3077	0.3100	11	2013	G	Toowong	4572
3239	3.5300	3	2014	G	Newcastle	2160
3077	0.2900	4	2014	G	Toowong	4572
3239	0.6000	6	2014	R	Newcastle	2160
3239	2.4300	6	2014	G	Newcastle	2160
1562	0.1000	7	2014	G	Toowong	4572
3077	0.6800	7	2014	G	Toowong	4572
3077	1.2100	6	2014	G	Toowong	4572
3077	0.1200	7	2014	G	Toowong	4572
1902	0.4100	7	2014	G	Canberra	1851
2402	2.0900	7	2014	G	Canberra	1851
3255	0.2700	7	2014	G	Canberra	1851
2402	1.7700	9	2014	G	Canberra	1851
272	0.1800	9	2013	G	Newcastle	2160
2860	0.3800	9	2013	G	Twin Towns	2263
272	0.8500	9	2013	R	Newcastle	2160
523	1.5000	9	2013	G	Illawarra	2105
3816	0.3100	9	2013	G	Nedlands	6785
3816	0.4800	10	2013	G	Nedlands	6785
523	0.7800	10	2013	G	Illawarra	2105
3360	0.8800	10	2013	G	Illawarra	2105
523	0.1900	11	2013	G	Illawarra	2105
3360	0.3900	11	2013	G	Illawarra	2105
2860	0.5700	11	2013	G	Twin Towns	2263
2860	0.9600	12	2013	G	Twin Towns	2263
523	1.1300	1	2014	G	Illawarra	2105
3360	0.8300	1	2014	G	Illawarra	2105
2860	1.6400	1	2014	G	Twin Towns	2263
1368	0.2400	3	2014	G	joanbutts	4518
523	0.4500	3	2014	G	Illawarra	2105
3360	0.8100	3	2014	G	Illawarra	2105
272	7.8800	3	2014	G	Newcastle	2160
2860	0.2700	4	2014	G	Twin Towns	2263
2860	0.6300	5	2014	R	Twin Towns	2263
2860	0.2400	5	2014	G	Twin Towns	2263
2860	0.1400	4	2014	R	Twin Towns	2263
272	2.7200	6	2014	R	Newcastle	2160
272	5.8200	6	2014	G	Newcastle	2160
3816	1.0200	9	2014	R	BAWA	6751
1171	0.9300	10	2013	G	Canberra	1851
1171	0.1300	10	2013	R	Canberra	1851
2828	1.7100	10	2013	G	Canberra	1851
2836	0.3900	1	2014	G	Central Coast	2025
1678	0.0900	1	2014	G	Nowra	2235
2992	1.9300	3	2014	G	Newcastle	2160
2992	2.5600	6	2014	R	Newcastle	2160
2992	2.3800	6	2014	G	Newcastle	2160
1678	0.7700	6	2014	G	Nowra	2235
1171	0.7100	7	2014	G	Canberra	1851
2828	1.0500	7	2014	G	Canberra	1851
1171	0.2200	9	2014	G	Canberra	1851
1171	0.6800	9	2014	R	Canberra	1851
2828	0.1500	9	2014	G	Canberra	1851
1678	0.4200	12	2014	R	Nowra	2235
1678	0.2900	12	2014	G	Nowra	2235
1171	1.2400	2	2015	G	Canberra	1851
2828	1.7900	2	2015	G	Canberra	1851
2941	0.8500	3	2014	G	Sthn Highlands	2251
2127	0.8600	3	2014	G	Central Coast	2025
1376	0.0800	4	2014	G	Central Coast	2025
2127	0.7800	4	2014	G	Central Coast	2025
353	0.1700	4	2014	G	Twin Towns	2263
2127	0.8000	4	2014	R	Central Coast	2025
353	0.6300	5	2014	R	Twin Towns	2263
353	0.3400	5	2014	G	Twin Towns	2263
1376	0.1400	5	2014	G	C.Coast Leagues	2036
2690	0.1800	6	2014	G	C.Coast Leagues	2036
2372	0.4200	7	2014	R	Gardenvale	3320
353	0.1800	6	2014	R	Twin Towns	2263
2690	0.0900	8	2014	G	Social-Ryde	2242
2941	1.0700	8	2014	G	Sthn Highlands	2251
2372	0.3500	8	2014	R	Gardenvale	3320
3395	0.0800	4	2013	G	Canberra	1851
2127	0.2700	5	2013	G	Central Coast	2025
353	0.1700	6	2013	G	Twin Towns	2263
2127	0.6000	7	2013	R	Central Coast	2025
2690	1.3000	8	2013	R	C.Coast Leagues	2036
1120	0.1100	9	2013	R	Ballina	2016
1120	0.8400	9	2013	G	Ballina	2016
2690	0.1800	10	2013	G	C.Coast Leagues	2036
2127	0.6800	12	2013	G	Central Coast	2025
1376	0.0900	12	2013	G	Central Coast	2025
2127	0.6000	12	2013	G	Central Coast	2025
1376	0.2100	11	2013	G	Central Coast	2025
2127	1.0300	11	2013	G	Central Coast	2025
3395	0.5900	12	2013	G	Canberra	1851
2690	0.4000	12	2013	R	C.Coast Leagues	2036
3395	0.5900	1	2014	G	Canberra	1851
3395	0.3100	2	2014	G	Canberra	1851
2941	0.1800	3	2014	R	Grange	2079
2690	0.2400	2	2014	G	C.Coast Leagues	2036
3395	0.6900	3	2014	G	Canberra	1851
3034	0.0800	3	2014	G	Toowong	4572
1902	0.5800	3	2013	G	Canberra	1851
2402	1.5000	3	2013	G	Canberra	1851
3255	0.3700	3	2013	G	Canberra	1851
3239	4.9400	3	2013	G	Newcastle	2160
1902	0.0900	4	2013	G	Canberra	1851
3077	0.2600	6	2013	G	Toowong	4572
1902	0.0900	12	2013	G	Canberra	1851
2402	3.3000	12	2013	G	Canberra	1851
3255	0.4300	12	2013	G	Canberra	1851
2402	1.0200	12	2013	G	Canberra	1851
3077	0.4000	12	2013	G	Toowong	4572
1902	0.0900	1	2014	G	Canberra	1851
2402	3.3000	1	2014	G	Canberra	1851
3255	0.4300	1	2014	G	Canberra	1851
2402	1.1200	1	2014	R	Canberra	1851
2402	0.6300	1	2014	R	Canberra	1851
2402	0.5400	1	2014	G	Canberra	1851
1902	0.1100	2	2014	G	Canberra	1851
2402	0.5000	2	2014	G	Canberra	1851
3255	0.1100	2	2014	G	Canberra	1851
2402	0.1400	3	2014	G	Canberra	1851
1902	0.4000	3	2014	G	Canberra	1851
2402	1.7100	3	2014	G	Canberra	1851
3255	0.6500	3	2014	G	Canberra	1851
1562	0.5500	3	2014	G	Toowong	4572
3077	0.4100	3	2014	G	Toowong	4572
2402	4.0200	5	2014	G	Canberra	1851
2402	0.7000	5	2014	R	Canberra	1851
3255	0.4500	5	2014	G	Canberra	1851
2402	0.8000	6	2014	R	Canberra	1851
3239	6.3600	9	2014	G	Newcastle	2160
3816	0.7300	11	2013	G	Nedlands	6785
272	1.0100	12	2013	R	Newcastle	2160
3816	0.4000	1	2014	G	Nedlands	6785
3360	0.2600	12	2013	G	Illawarra	2105
523	0.9100	3	2014	G	Illawarra	2105
3360	0.3900	3	2014	G	Illawarra	2105
3816	0.1400	5	2014	G	Nedlands	6785
3816	0.2100	6	2014	G	Nedlands	6785
3816	2.1300	7	2014	R	BAWA	6751
3816	0.7200	7	2014	R	BAWA	6751
523	1.3900	8	2014	G	Illawarra	2105
3360	0.5100	8	2014	G	Illawarra	2105
523	0.6700	7	2014	G	Illawarra	2105
3360	0.2300	7	2014	G	Illawarra	2105
3816	0.3600	9	2014	G	Nedlands	6785
272	1.2100	9	2014	R	Newcastle	2160
272	6.0400	9	2014	G	Newcastle	2160
3816	0.1200	10	2014	R	BAWA	6751
523	0.2000	10	2014	G	Illawarra	2105
3360	0.1500	10	2014	G	Illawarra	2105
3816	0.2600	11	2014	R	BAWA	6751
2860	0.3500	11	2014	G	Twin Towns	2263
272	0.4500	12	2014	R	Newcastle	2160
2860	0.5100	12	2014	G	Twin Towns	2263
3360	0.0800	3	2015	G	Illawarra	2105
523	0.4800	3	2015	G	Illawarra	2105
1120	0.3000	4	2014	G	Ballina	2016
1376	0.0900	4	2014	G	Central Coast	2025
2127	0.1800	4	2014	G	Central Coast	2025
1376	0.0900	6	2014	G	Central Coast	2025
2127	1.0400	6	2014	G	Central Coast	2025
3395	0.2100	5	2014	G	Canberra	1851
1376	0.2400	6	2014	G	Central Coast	2025
2127	0.6300	6	2014	G	Central Coast	2025
2941	0.7400	6	2014	R	Sthn Highlands	2251
2127	1.1700	6	2014	G	Central Coast	2025
2690	0.0700	7	2014	G	C.Coast Leagues	2036
2127	1.0100	8	2014	R	Central Coast	2025
1376	0.2700	8	2014	R	Central Coast	2025
2690	0.4500	8	2014	G	C.Coast Leagues	2036
1376	0.2000	9	2014	G	Central Coast	2025
2127	3.1200	9	2014	G	Central Coast	2025
1376	0.4200	9	2014	G	Central Coast	2025
2127	0.2100	9	2014	G	Central Coast	2025
1376	0.1000	11	2014	G	Central Coast	2025
2127	2.1700	11	2014	G	Central Coast	2025
1120	0.0800	10	2014	G	Ballina	2016
353	0.1200	11	2014	G	Twin Towns	2263
2941	3.0900	11	2014	G	Sthn Highlands	2251
353	0.3900	12	2014	G	Twin Towns	2263
353	0.1800	1	2015	G	Twin Towns	2263
2690	0.1800	1	2015	G	C.Coast Leagues	2036
2941	1.2700	2	2015	G	Sthn Highlands	2251
2941	0.1100	1	2015	G	Sthn Highlands	2251
3395	0.1700	3	2015	G	Canberra	1851
2941	0.6900	3	2015	G	Sthn Highlands	2251
2941	0.2800	3	2015	R	Sthn Highlands	2251
2127	0.7400	4	2015	G	Central Coast	2025
2941	0.6800	4	2015	G	Sthn Highlands	2251
2127	1.2200	5	2015	G	Central Coast	2025
1376	0.2700	5	2015	G	Central Coast	2025
2127	1.6900	5	2015	G	Central Coast	2025
2690	0.1300	8	2015	R	C.Coast Leagues	2036
2127	0.5500	8	2015	R	Central Coast	2025
1376	0.1700	8	2015	G	Central Coast	2025
2127	0.7600	8	2015	G	Central Coast	2025
1171	2.1400	3	2014	G	Canberra	1851
2321	0.0800	3	2014	G	Canberra	1851
2828	1.2400	3	2014	G	Canberra	1851
1171	1.3400	5	2014	G	Canberra	1851
2321	0.2300	5	2014	G	Canberra	1851
2828	0.4800	5	2014	G	Canberra	1851
1661	0.0800	6	2014	G	Royal Sydney	2253
1678	0.2100	8	2014	R	Nowra	2235
1171	0.2400	9	2014	G	Social-Ryde	2242
2992	0.9400	9	2014	R	Newcastle	2160
2992	2.4300	9	2014	G	Newcastle	2160
1171	0.0900	11	2014	G	Canberra	1851
1171	0.5400	3	2015	G	Canberra	1851
2321	0.0900	3	2015	G	Canberra	1851
